|id|entry|cnt_words|pronounce|syllabary|english|
|72,552|ᎠᏁᏟᏗᎭ|3|Dagwalela uhnigisdohdi anehldiha.|ᏓᏆᎴᎳ ᎤᏂᎩᏍᏙᏗ ᎠᏁᏟᏗᎭ.|He's trying to start the car.|
|73,763|ᎤᏙᏓᏆᏍᎬᎢ, ᎤᎾᏙᏓᏆᏍᎬᎢ|3|Dehilawijegois Unadodagwasgv iga?|ᏕᎯᎳᏫᏤᎪᎢᏍ ᎤᎾᏙᏓᏆᏍᎬ ᎢᎦ?|Do you go to church on Sunday?|
|72,755|ᏓᎿᏩᎢᏴᎠ|3|Digadulida duhnuwv duhnawaiyvsvi.|ᏗᎦᏚᎵᏓ ᏚᏄᏮ ᏚᎿᏩᎢᏴᏒᎢ.|He changed his wet clothes.|
|72,764|ᏓᎧᏁᏱᎭ|3|Dulasuhlv dukanehyvhv dulasulesa.|ᏚᎳᏑᏢ ᏚᎧᏁᏴᎲ ᏚᎳᏑᎴᏌ.|He untied his shoes when he took them off.|
|73,245|ᎪᏢᏍᎦ|3|Gayohligwu yulsdayvhna, gohlvsgoi|ᎦᏲᏟᏊ ᏳᎵᏍᏓᏴᎾ, ᎪᏢᏍᎪᎢ|If he eats just a little, he gets full.|
|73,950|ᎤᏔᏝᏬᏍᎦ|3|Gohusdi agoselvnela, utahlawosvi.|ᎪᎱᏍᏗ ᎠᎪᏎᎸᏁᎳ, ᎤᏔᏝᏬᏒᎢ.|When he was called names, he becameenraged.|
|73,205|ᎦᏬᏂᏓ|3|Hlesdi gawonida hyatvdasdisgesdi.|ᏞᏍᏗ ᎦᏬᏂᏓ ᏯᏛᏓᏍᏗᎨᏍᏗ.|Don't be listening to gossip.|
|72,409|ᎠᏰᎵᏍᏗ, ᎭᏰᎵᏍᏗ|3|Jinoalidohv agiyohuselv hayelsdi.|ᏥᏃᎠᎵᏙᎲ ᎠᎩᏲᎱᏎᎸ ᎭᏰᎵᏍᏗ.|I lost my knife while hunting.|
|72,605|ᎠᏍᎪᎵᏰᎠ|3|Jiskoli hasgoliya, agwehisdaneha.|ᏥᏍᎪᎵ ᎭᏍᎪᎵᏯ, ᎠᏇᎯᏍᏓᏁᎭ.|Rub my head, it hurts.|
|72,884|ᏗᏁᏍᎨᏍᎩ|3|Ktanvdohdi uhwasvsga dihnesgesgi.|ᎬᏔᏅᏙᏗ ᎤᏩᏒᏍᎦ ᏗᏁᏍᎨᏍᎩ.|A carpenter is buying some tools.|
|72,370|ᎠᏠᏍᎦ|3|Oginvsa oginalasgalvha, jihlosvi.|ᎣᎩᏅᏌ ᎣᎩᎾᎳᏍᎦᎸᎭ, ᏥᏠᏒᎢ.|When we played ball by ourselves, I beat him.|
|73,966|ᎤᏩᎫᎴᎦ|3|Tsgwisdi yulsdayvhna, uwakulegoi.|ᏥᏈᏍᏗ ᏳᎵᏍᏓᏴᎿ, ᎤᏩᎫᎴᎪᎢ.|Whenever he eats a lot, he belches.|
|73,363|ᎢᎪᎯᏓ|3|Widaniyelisgv igohida wagwedolvi.|ᏫᏓᏂᏰᎵᏍᎬ ᎢᎪᎯᏓ ᏩᏇᏙᎸᎢ.|I stayed there until they adjourned.|
|72,612|ᎠᏍᏆᎨᏂ|3|Asgwageni uwehisdane udanawstanvi.|ᎠᏍᏆᎨᏂ ᎤᏪᎯᏍᏓᏁ ᎤᏓᎾᏫᏍᏔᏅᎢ.|His side is hurting from running.|
|72,369|ᎠᏠᏗ|3|Dihlohdi digwanehldohdi agilvkwdi.|ᏗᏠᏗ ᏗᏆᏁᏟᏙᏗ ᎠᎩᎸᏉᏗ.|I like to play records.|
|73,141|ᎦᏃᎭᎵᏙᎯ|3|Ganohalidohi nidunadiwidi dlogesi.|ᎦᏃᎭᎵᏙᎯ ᏂᏚᎾᏗᏫᏍᏗ ᏠᎨᏏ.|A hunter is going across a field.|
|73,468|ᎧᎾᎷᏍᎬᎢ|3|Kanalusgv ulehwisdanelv dagwalela.|ᎧᎾᎷᏍᎬ ᎤᎴᏫᏍᏓᏁᎸ ᏓᏆᎴᎳ.|His car stalled going uphill.|
|73,925|ᎤᏍᏓᏴᎲᏍᎩ|3|Usdayvhvsgi udetiyisgv usdayvhnvi.|ᎤᏍᏓᏴᎲᏍᎩ ᎤᏕᏘᏱᏍᎬ ᎤᏍᏓᏴᏅᎢ.|He cooked for his wife on her birthday.|
|72,990|ᎦᏗᏆᎸᏕᏯᏍᏗᎭ|3|Eligwus hyidigwalvdeysda gagwatvi?|ᎡᎵᏊᏍ ᏱᏗᏆᎸᏕᏯᏍᏓ ᎦᏆᏛᎢ?|Can you spin the wheel?|
|73,203|ᎦᏬᎯᎵᏴᎠ|3|Gohusdi ejatvdvhnv, hawohiliyvsvi.|ᎪᎱᏍᏗ ᎡᏣᏛᏛᏅ, ᎭᏬᎯᎵᏴᏒᎢ.|When you're asked a question, answer.|
|73,493|ᎧᏃᎮᎭ|3|Hlesdi jihihnohehli nulstanidolvi.|ᏞᏍᏗ ᏥᎯᏃᎮᏟ ᏄᎵᏍᏔᏂᏙᎸᎢ.|Don't tell what happened.|
|73,306|ᎬᏃᏌᏍᎦ|3|Hyahteno hvnosahvi nijahnigidagwu.|ᏯᏖᏃ ᎲᏃᏌᎲᎢ ᏂᏣᏂᎩᏓᏊ.|Sweep the floor before you go.|
|72,545|ᎠᎾᏓᎪᎾᏘᏗᏍᎬᎢ|3|Junoduhi anadagonatdisgv uteladvi.|ᏧᏃᏚᎯ ᎠᎾᏓᎪᎾᏘᏗᏍᎬ ᎤᏖᎳᏛᎢ.|She entered a beauty contest.|
|72,692|ᎠᏛᎯᏍᏗᎭ|3|Junoduhi anijilvsgi datvhisdisgoi.|ᏧᏃᏚᎯ ᎠᏂᏥᎸᏍᎩ ᏓᏛᎯᏍᏗᏍᎪᎢ.|She grows beautiful flowers.|
|73,263|ᎪᏍᏛᏂᎭ|3|Sgwahlesdi uniyohuselv uwosdvnila.|ᏍᏆᏞᏍᏗ ᎤᏂᏲᎱᏎᎸ ᎤᏬᏍᏛᏂᎳ.|They lost the ball when he batted.|
|72,613|ᎠᏍᏆᏞᎠ|3|Sgwahlesdi wagadinela usgwahlesvi.|ᏍᏆᏞᏍᏗ ᏩᎦᏗᏁᎳ ᎤᏍᏆᏞᏒᎢ.|When the ball was thrown to him, he caught it.|
|72,848|ᏗᏓᏅᏙᏍᏗ|3|Utvsohnv didanhtosdi deganvgaliha.|ᎤᏛᏐᏅ ᏗᏓᏅᏙᏍᏗ ᏕᎦᏅᎦᎵᎠᎭ.|An old man is cleaning some dentures.|
|73,057|ᎦᎴᏂ|3|Dinileni dunitalesvi junadliadvdii.|ᏗᏂᎴᏂ ᏚᏂᏔᎴᏒᎢ ᏧᎾᏟᎠᏛᏗᎢ.|They pierced their ears to wear earrings.|
|73,762|ᎤᏙᏓᏆᏓ|3|Udodagwada ganohalidoho yunohalena.|ᎤᏙᏓᏆᏓ ᎦᏃᎭᎵᏙᎰ ᏳᏃᎭᎴᎾ.|He hunts all day when he goes hunting.|
|74,004|ᎤᏰᎶᎢᏍᏗ|3|Uyeloisdi ulehwisdohtanv dagwalela.|ᎤᏰᎶᎢᏍᏗ ᎤᎴᏫᏍᏙᏔᏅ ᏓᏆᎴᎳ.|He stopped the car suddenly.|
|73,050|ᎦᏇᏅᏍᎦ|3|Danisdayohihv adahnehdi jikwenvsga.|ᏓᏂᏍᏓᏲᎯᎲ ᎠᏓᏁᏗ ᏥᏇᏅᏍᎦ.|l am wrapping a Christmas gift.|
|72,520|ᎠᎵᏍᏕᎵᎭ|3|Gahljode danahnesgesgv alsdelisgoi.|ᎦᎵᏦᏕ ᏓᎾᏁᏍᎨᏍᎬ ᎠᎵᏍᏕᎵᏍᎪᎢ.|He helps in the building of houses.|
|72,760|ᏓᏴᎩᎠ|3|Hlesdi jidoskiyvgi galisdayvhvsgvi.|ᏞᏍᏗ ᏥᏙᏍᎩᏴᎩ ᎦᎵᏍᏓᏴᎲᏍᎬᎢ.|Don't tickle me while I'm eating.|
|72,478|ᎠᎦᏙᏍᏗ|3|Jalvkwdis adayvlatvsgi haktosdohdi?|ᏣᎸᏉᏗᏍ ᎠᏓᏴᎳᏛᏍᎩ ᎭᎦᏙᏍᏙᏗ?|Do you like to watch television?|
|72,335|ᎠᎬᎭᎷᏯᏍᎦ|3|Juganhdena gvhnisdohdi higvhaluhya.|ᏧᎦᏅᏕᎾ ᎬᏂᏍᏙᏗ ᎯᎬᎭᎷᏯ.|Chop up some cabbage to cook.|
|72,889|ᏗᎧᏃᎩᏍᏗ|3|Dikanogisdi danhdisgo yidunihnogisa.|ᏗᎧᏃᎩᏍᏗ ᏓᏅᏗᏍᎪ ᏱᏚᏂᏃᎩᏌ.|They use musical instruments when they sing.|
|72,922|ᏙᏓᏉᏅᎢ|3|Dodagwahnv svnadodagwasdi dvgaluhji.|ᏙᏓᏆᏅ ᏒᎾᏙᏓᏆᏍᏗ ᏛᎦᎷᏥ.|He's returning a week from Monday.|
|72,744|ᏓᏕᏲᎲᏍᎦ|3|Gogi danadehlohgwasgv dadehyohvsgoi.|ᎪᎩ ᏓᎾᏕᏠᏆᏍᎬ ᏓᏕᏲᎲᏍᎪᎢ.|She teaches summer school.|
|73,872|ᎤᎵᏥᏍᏆᏁᏓ|3|Josdadahnvhli ulijisgwaneda ustihga.|ᏦᏍᏓᏓᏅᏟ ᎤᎵᏥᏍᏆᏁᏓ ᎤᏍᏘᎦ.|My brother has curly hair.|
|72,784|ᏓᎴᏗᎭ|3|Unulvhvsgesdi julehdi dehiyaletanvi.|ᎤᏄᎸᎲᏍᎨᏍᏗ ᏧᎴᏗ ᏕᎯᏯᎴᏔᏅᎢ.|If he can't get up, help him up.|
|72,519|ᎠᎵᏍᏕᎸᏙᏗ|3|Alsdehldohdi utayohlv didehlohgwasgi.|ᎠᎵᏍᏕᎸᏙᏗ ᎤᏔᏲᏢ ᏗᏕᎶᏆᏍᎩ.|The student asked for assistance.|
|72,850|ᏗᏓᏂᏱᏍᎩ|3|Didaniyisgi oginahlinohehdi agwaduli.|ᏗᏓᏂᏱᏍᎩ ᎣᎩᎾᏟᏃᎮᏗ ᎠᏆᏚᎵ|I want to talk with a policeman.|
|72,947|ᏚᏯᏪᎦ|3|Duyawegos yiuluhj julvhwisdanelidolv?|ᏚᏯᏪᎪᏍ ᏱᎤᎷᏣ ᏣᎸᏪᏍᏓᏁᎵᏙᎸ?|Is he tired when he returns from work?|
|73,150|ᎦᏃᏍᎩᏍᎩ|3|Ganosgisgi ajiwahtvhtanv ganosgisgvi.|ᎦᏃᏍᎩᏍᎩ ᎠᏥᏩᏛᏔᏅ ᎦᏃᏍᎩᏍᎬᎢ.|A thief was caught stealing.|
|73,690|ᏔᎷᎩᏍᎩ ᏗᎧᏅᏫᏍᎩ|3|Talugisgis dikanvwisgi dusdadahnvhli?|ᏔᎷᎩᏍᎩᏍ ᏗᎧᏅᏫᏍᎩ ᏚᏍᏓᏓᏅᏟ?|Is your brother a welder?|
|73,934|ᎤᏍᏆᏂᎩᏗ|3|Usgwanikdi anihnohehlvsgo yuniwonisa.|ᎤᏍᏆᏂᎩᏗ ᎠᏂᏃᎮᎸᏍᎪ ᏳᏂᏬᏂᏌ.|They talk about interesting things when they talk.|
|72,929|ᏚᏓᏘᎿᎥᎢ|3|Dinalasgalisgv dutihnvsv dudatihnavi.|ᏗᎾᎳᏍᎦᎵᏍᎬ ᏚᏘᏅᏒ ᏚᏓᏘᎿᎥᎢ.|He took his family to a ball game.|
|73,977|ᎤᏪᎯᏍᏓᏁᎭ|3|Yidusihtvnila, uwoyeni uwehisdanehoi.|ᏱᏚᏏᏛᏂᎳ, ᎤᏪᏲᏂ ᎤᏪᎯᏍᏓᏁᎰᎢ.|When he applauds, his hand hurts.|
|73,538|ᎫᏩᏲᎢ|3|Kuwayo widulvhwisdaneho josdadahnvhli.|ᎫᏩᏲ ᏫᏚᎸᏫᏍᏓᏁᎰ ᏦᏍᏓᏓᏅᏟ.|My brother works at Pryor.|
|72,559|ᎠᏂᏁᎵ|3|Junadehlohgwasdi dadehyohvsgo anineli.|ᏧᎾᏕᏠᏆᏍᏗ ᏓᏕᏲᎲᏍᎪ ᎠᏂᏁᎵ.|Her husband teaches at school.|
|72,831|ᏕᎧᏃᎩᎠ|3|Uhljvdagwada dunihnogisv dinihnogisgi.|ᎤᎵᏨᏓᏆᏓ ᏚᏂᏃᎩᏒ ᏗᏂᏃᎩᏍᎩ.|The singers sang all night.|
|72,249|ᎠᏕᎳᏗᏗᎢ, ᎠᏕᎳᏧᏂᏗᎢ|3|Yijadulas adeldiyhdi dijalvhwisdanhdi?|ᏱᏣᏚᎳᏍ ᎠᏕᎵᏗᏗ ᏗᏣᎸᏫᏍᏓᏁᏗ?|Would you like to work in a bank?|
|73,960|ᎤᏛᏓᏍᏗ|3|Ahyvdagwalosgv akwtvdasdohdi agilvkwdi.|ᎠᏴᏓᏆᎶᏍᎬ ᎠᏆᏛᏓᏍᏙᏗ ᎠᎩᎸᏉᏗ.|I like to listen to thunder.|
|73,764|ᎤᏙᏓᏈᏕᎾ, ᎤᎾᏙᏓᏈᏕᎾ|3|Iyvdaha Unadodagwidena dagilvhwisdanehoi.|ᎢᏴᏓᎭ ᎤᎾᏙᏓᏈᏕᎾ ᏓᎩᎸᏫᏍᏓᏁᎰᎢ.|Sometimes I work on Saturday.|
|72,827|ᏕᎬᏗᏰᎠ|3|Yunalsdayvhnohnagwu degvdiyesgo ditelidoi.|ᏳᎾᎵᏍᏓᏰᏃᎿᏊ ᏕᎬᏗᏰᏍᎪ ᏗᏖᎵᏙᎢ.|She washes the dishes immediately after they finish eating.|
|73,732|ᎤᏓᏩᏗᏍᎬᎢ|3|Udawadisgv unadawesolvsdi junilvhwisdanehi.|ᎤᏓᏩᏗᏍᎬ ᎤᎾᏓᏪᏐᎸᏍᏗ ᏧᏂᎸᏫᏍᏓᏁᎯ.|The workers are resting in the shade.|
|73,766|ᎤᏙᏓᏉᏅᎢ, ᎤᎾᏙᏓᏉᏅᎢ|3|Unadodagwohnv dvnalenvhi danadehlohgwasgvi.|ᎤᎾᏙᏓᏉᏅ ᏛᎾᎴᏅᎯ ᏓᎾᏕᏠᏆᏍᎬᎢ.|They're going to start school Monday.|
|72,638|ᎠᏑᎳᎢᏴᎠ|3|Dlogesi yidodayulvhwisdaneli, asulaiyvsgoi.|ᏠᎨᏏ ᏱᏙᏓᏳᎸᏫᏍᏓᏁᎵ, ᎠᏑᎳᎢᏴᏍᎪᎢ.|Whenever he is going to work in the garden, he changes his pants.|
|72,489|ᎠᎳᏍᎦᎵᏍᎩ|3|Judodagwvda analsinahvsdisgo analasgalisgi.|ᏧᏙᏓᏋᏓ ᎠᎾᎵᏏᎾᎲᏍᏗᏍᎪ ᎠᎾᎳᏍᎦᎵᏍᎩ.|The ball players practice every day.|
|72,219|ᎠᏓᏁᏟᏴᏍᏗᏍᎩ|3|Anadanedliyvsdisgi danhtihneho analasgalisgi.|ᎠᎾᏓᏁᏟᏴᏍᏗᏍᎩ ᏓᎾᏘᏁᎰ ᎠᎾᎳᏍᎦᎵᏍᎩ.|The ball players always have substitutes.|
|72,853|ᏗᏓᏍᏙᏰᏍᎩ|3|Dinadasdoyesgi junadehlohgwasdi dudehlohglvavɂi.|ᏗᎾᏓᏍᏙᏰᏍᎩ ᏧᎠᏕᏠᏆᏍᏗ ᏚᏕᏠᏆᎥᎢ.|He went to a school for barbers.|
|72,928|ᏙᏳ|4|Doyu uhyvdla doyi, doka?|ᏙᏳ ᎤᏴᏜ ᏙᏱ, ᏙᎧ?|It's really cold outside, isn't it?|
|73,297|ᎬᏃᏓ|4|Gvhnodas na inada jigana?|ᎬᏃᏓᏍ Ꮎ ᎢᎾᏓ ᏥᎦᎾ?|Is that snake lying there alive?|
|73,710|ᏚᏯ|4|Gado unsdi tuya hia?|ᎦᏙ ᎤᎾᏍᏗ ᏚᏯ ᎯᎠ?|What kind of beans are these?|
|73,577|ᏄᏯᎩ|4|Hila iyv tesi Nuyagi?|ᎯᎳ ᎢᏴ ᏖᏏ ᏄᏯᎩ?|When are you going to New York?|
|73,096|ᎦᎾᎵ|4|Gago na ganali asgaya?|ᎦᎪ Ꮎ ᎦᎾᎵ ᎠᏍᎦᏯ?|Who is that lazy man?|
|73,329|ᎯᏍᎩ|4|Hisgi nania wahga dejinahlaa.|ᎯᏍᎩ ᎾᏂᎠ ᏩᎦ ᏕᏥᎾᏝᎠ.|I have a total of five cows.|
|73,334|Ꮭ ᎩᎶ|4|Hla kilo yijigowhti jiyoligi.|Ꮭ ᎩᎶ ᏱᏥᎪᏩᏘ ᏥᏲᎵᎩ.|I see no one that I know.|
|73,439|ᏧᎳᏍᎩ|4|Uweti julasgi uha eji.|ᎤᏪᏘ ᏧᎳᏍᎩ ᎤᎭ ᎡᏥ.|My mother has an old cast iron pot.|
|73,586|ᏅᏃᎯ|4|Nvnohi ayehli ai kiloi.|ᏅᏃᎯ ᎠᏰᏟ ᎠᎢ ᎩᎶᎢ.|Someone is walking in the middle of the road.|
|72,256|ᎠᏗᎠ|4|Ahani dajidi hia suhdi.|ᎠᎭᏂ ᏓᏥᏗ ᎯᎠ ᏑᏗ.|I am going to lay this fishing pole here.|
|72,759|ᏓᎲᏛᏍᎦ|4|Dije ada duhvtanv osii.|ᏗᏤ ᎠᏓ ᏚᎲᏔᏅ ᎣᏏᎢ.|He put green wood into the stove.|
|73,888|ᎤᎵᏏᎦ|4|Doyu ulsihga kohi usvi.|ᏙᏳ ᎤᎵᏏᎦ ᎪᎯ ᎤᏒᎢ.|It's really dark tonight.|
|73,039|ᎦᏰᎠ|4|Gado usdi gahyea jisdu?|ᎦᏙ ᎤᏍᏗ ᎦᏰᎠ ᏥᏍᏚ?|What is the rabbit eating?|
|73,919|ᎤᏅᏥᏓ|4|Hila nika yvwi unvjida?|ᎯᎳ ᏂᎧ ᏴᏫ ᎤᏅᏥᏓ?|How big is the human brain?|
|72,592|ᎠᏍᎦᎭ|4|Na utana gihli jisgaha.|Ꮎ ᎤᏔᎾ ᎩᏟ ᏥᏍᎦᎭ.|I'm afraid of that big dog.|
|72,344|ᎠᎭᏫ, ᎠᏫ|4|Ahwi hawiya osda agisdi.|ᎠᏫ ᎭᏫᏯ ᎣᏍᏓ ᎠᎩᏍᏗ.|Deer meat is good to eat.|
|72,441|ᎠᏥᎾ|4|Ajina nigohilv ije gesoi|ᎠᏥᎾ ᏂᎪᎯᎸ ᎢᏤ ᎨᏐᎢ|A cedar is always green|
|74,036|ᏩᎴᎳ|4|Walela hla anedohi yigi.|ᏩᎴᎠ Ꮭ ᎠᏁᏙᎯ ᏱᎩ|Hummingbirds cannot walk.|
|73,459|ᎧᎵᎢ|4|Ama kali adlisdi svdoni.|ᎠᎹ ᎧᎵ ᎠᏟᏍᏗ ᏒᏙᏂ.|The bucket is full of water.|
|72,423|ᎠᎢ|4|Didanelv didla wai kilo.|ᏗᏓᏁᎸ ᏗᏜ ᏩᎢ ᎩᎶ.|Someone is walking toward the building.|
|73,741|ᎤᏗᏞᎦ|4|Doyu udihlehga kohi iga.|ᏙᏳ ᎤᏗᏞᎦ ᎪᎯ ᎢᎦ.|It's really hot today.|
|72,697|ᎠᏯᎠ|4|Gado usdi kanvsulv ayaa?|ᎦᏙ ᎤᏍᏗ ᎧᏅᏑᎸ ᎠᏯᎠ?|Which room is he in?|
|72,805|ᏓᏍᏚᏟᎠ|4|Gagama dakiwisv ama dejisdudlia|ᎦᎦᎹ ᏓᎩᏫᏒ ᎠᎹ ᏕᏥᏍᏚᏟᎠ.|I am sprinkling water on my cucumbers.|
|73,911|ᎤᏅᏥ|4|Gohida ahv gadohi unhji.|ᎪᎯᏓ ᎠᎲ ᎦᏙᎯ ᎤᏅᏥ.|The snow stayed on the ground for a long time.|
|73,609|ᎣᏏ|4|Hadlv dajikahni hia osi?|ᎭᏢ ᏓᏥᎧᏂ ᎯᎠ ᎣᏏ?|Where shall I set this stove?|
|73,271|ᎫᎫ|4|Hia gugu unvdi dadlisdi.|ᎯᎠ ᎫᎫ ᎤᏅᏗ ᏓᏟᏍᏗ.|These bottles contain milk.|
|74,033|ᏩᏥ|4|Hila ahliili adiha waji?|ᎯᎳ ᎠᏟᎢᎵ ᎠᏗᎭ ᏩᏥ?|What time does the clock say?|
|72,981|ᎦᏓᏗ|4|Hila nuwetiya na gadadi?|ᎯᎳ ᏄᏪᏘᏯ Ꮎ ᎦᏓᏗ?|How old is that flag?|
|73,875|ᎤᎵᏍᏗ|4|Hla udohiyu ulisdi yigi.|Ꮭ ᎤᏙᎯᏳ ᎤᎵᏍᏗ ᏱᎩ.|He's not too weak.|
|73,344|ᎰᏩ|4|Let's go swimming. Okay.|ᎢᎾᏓᏬᎤᎦ. ᎰᏩ.|Inadawouga. Howa.|
|73,826|ᎤᏰᎢ|4|Na agehya uhyehi uhyoha.|Ꮎ ᎠᎨᏯ ᎤᏰᎢ ᎤᏲᎭ.|That woman's husband is looking for her.|
|73,153|ᎦᏂᏍᏓ|4|Udli wijaduga na gansda.|ᎤᏟ ᏫᏣᏚᎦ Ꮎ ᎦᏲᏍᏓ.|Throw that stick away.|
|72,328|ᎠᎪᏍᏗ|4|Agosd hawiya ugv hlvdaji.|ᎠᎪᏍᏗ ᎭᏫᏯ ᎤᎬ ᏢᏓᏥ.|The lion ate some raw meat.|
|72,506|ᎠᎵᎢ|4|Alii ulsgeda yvwi anehvi.|ᎠᎵᎢ ᎤᎵᏍᎨᏓ ᏴᏫ ᎠᏁᎲᎢ.|Friendship is important in the lives of people.|
|73,548|Ꮎ|4|Na! Ahani adela jikstuga.|Ꮎ! ᎠᎭᏂ ᎠᏕᎳ ᏥᏍᎩᏚᎦ.|Here! Here is the money I owe you!|
|73,774|ᎤᎦᎹ|4|Gado usdi ugama jaduliha?|ᎦᏙ ᎤᏍᏗ ᎤᎦᎹ ᏣᏚᎵᎭ?|What kind of soup do you want?|
|73,785|ᎤᎪᏗ|4|Gado usdi ugodi jalvkwdi?|ᎦᏙ ᎤᏍᏗ ᎤᎪᏗ ᏣᎸᏉᏗ?|Which one do you like more?|
|73,828|ᎤᏲᎷᎭ|4|Gado usdi uhyoluha amayi?|ᎦᏙ ᎤᏍᏗ ᎤᏲᎷᎭ ᎠᎹᏱ?|What's floating on the water?|
|72,594|ᎠᏍᎦᏂ|4|Gado usdi wutanv asgahni?|ᎦᏙ ᎤᏍᏗ ᏭᏔᏅ ᎠᏍᎦᏂ?|What is the biggest sin?|
|72,524|ᎠᎵᏍᏚᎶ|4|Hadlv janese hia alsdulo?|ᎭᏢ ᏣᏁᏎ ᎯᎠ ᎠᎵᏍᏚᎶ?|Where did you get this cap?|
|73,110|ᎦᏁᎯᏯᎠ|4|Hila iga unvdi janehiyei?|ᎯᎳ ᎢᎦ ᎤᏅᏗ ᏣᏁᎯᏰᎢ?|How much milk did you leave?|
|73,651|ᏏᏆ|4|Hila iyudageda na sihgwa?|ᎯᎳ ᎢᏳᏓᎨᏓ Ꮎ ᏏᏆ?|How much does that pig weigh?|
|72,716|ᎠᏲᎱᏍᎦ|4|Hila iyv jigesv uyohusei?|ᎯᎳ ᎢᏴ ᏥᎨᏒ ᎤᏲᎱᏎᎢ?|When did he die?|
|73,431|ᏧᏴᏢᎢ|4|Juhyvdlv didla jukti ganolvsgvi.|ᏧᏴᏢᎢ ᏗᏜ ᏧᎦᏘ ᎦᏃᎸᏍᎬᎢ.|The wind is from the north.|
|73,730|ᎤᏓᏅᏅᎢ|4|Nuna dudanvhnv ayehli ai.|ᏄᎾ ᏚᏓᏅᏅ ᎠᏰᏟ ᎠᎢ.|He's walking between two rows of potatoes.|
|72,343|ᎠᎭᏂ, ᎠᏂ|4|Ahani donadlosvi kohi yvi.|ᎠᎭᏂ ᏙᎾᏠᏒᎢ ᎪᎯ ᏴᎢ.|Let's meet here after a while.|
|72,758|ᏓᏄᎪᎢ|4|Dahnugo nav gohlv gatiyoi.|ᏓᏄgo ᎾᎥ ᎪᏢ ᎦᏘᏲᎢ.|Is there a stompground near Vian?|
|73,723|ᎤᏓᏁᎲᎢ|4|Ama udanehv adawoa jisgwa.|ᎠᎹ ᎤᏓᏁᎲ ᎠᏓᏬᎠ ᏥᏍᏆ.|A bird is bathing in a puddle of water.|
|73,640|ᏍᎪᎯᏥᏆ|4|Dlv sgohitsgwa naniv yvwi.|Ꮲ ᏍᎪᎯᏥᏍᏆ ᎾᏂᎥ ᏴᏫ.|There were about a hundred people.|
|72,266|ᎠᏗᏔᏍᏗ|4|Gado usdi aditasdi jaduli?|ᎦᏙ ᎤᏍᏗ ᎠᏗᏔᏍᏗ ᏣᏚᎵ?|What kind of a drink do you want?|
|73,053|ᎦᎳᏅᏛᎢ|4|Gado usdi galanvdi hinela?|ᎦᏙ ᎤᏍᏗ ᎦᎳᏅᏗ ᎯᏁᎳ?|Which street do you live on?|
|72,539|ᎠᎹᏢᏗᎢ|4|Gago usgosei hia amahldii?|ᎦᎪ ᎤᏍᎪᏎᎢ ᎯᎠ ᎠᎹᏢᏗᎢ?|Who dug this water well?|
|72,354|ᎠᏝᎲᏍᎦ|4|Gasgilv hihlahvga na gugu.|ᎦᏍᎩᎸ ᎯᏝᎲᎦ Ꮎ ᎫᎫ.|Put the bottle on the table.|
|73,678|ᏒᎯ|4|Hadlv hedohe svhi jigesvi?|ᎭᏢ ᎮᏙᎮ ᏒᎯ ᏥᎨᏒᎢ?|Where were you yesterday?|
|72,332|ᎠᎫᏌ|4|Hia achuja Agusa Ayvwiyai.|ᎯᎠ ᎠᏧᏣ ᎠᎫᏌ ᎠᏴᏫᏯᎢ.|This boy is a Creek Indian.|
|72,729|ᎠᏴᏫᏯᎢ|4|Hia achuja akali Ayvwiyai.|ᎯᎠ ᎠᏧᏣ ᎠᎧᎵ ᎠᏴᏫᏯᎢ.|This boy is a full-blooded Indian.|
|73,307|ᎬᏂᏍᎦ|4|Hila iyv gvnsgo kanugahli?|ᎯᎳ ᎢᏴ ᎬᏂᏍᎪ ᎧᏄᎦᏟ?|When do blackberries get ripe?|
|72,341|ᎠᎭᎳᏓ|4|Hla kilo yulvkwdi ahalada.|Ꮭ ᎩᎶ ᏳᎸᏉᏗ ᎠᎭᎳᏓ.|Nobody likes a loudmouth.|
|73,061|ᎦᎵᎦ|4|Joi jusvhida ulijv inagei.|ᏦᎢ ᏧᏒᎯᏓ ᎤᎵᏨ ᎢᎾᎨᎢ.|The forest burned for three days.|
|73,024|ᎦᏟᎭ|4|Kila usv gayula gahliho?i.|ᎩᎳ ᎤᏒ ᎦᏳᎳ ᎦᏟᎰᎢ.|Early at night he's already asleep.|
|73,705|ᏥᎪᏯ|4|Ni! Tsgoya ukila uwaihlvi.|Ꮒ! ᏥᎪᏯ ᎤᎩᎳ ᎤᏩᎢᏢᎢ.|Look! There's a bug on the bush.|
|73,342|ᏢᏓᏥ, ᏢᏓᏥ|4|Odalv ehi hlvdaji gehloha.|ᎣᏓᎸ ᎡᎯ ᏢᏓᏥ ᎨᏠᎭ.|He's feeding a mountain lion.|
|73,794|ᎤᎭ|4|Sgohi iyuhliloda gada uha.|ᏍᎪᎯ ᎢᏳᏟᎶᏓ ᎦᏓ ᎤᎭ.|He has ten acres of land.|
|73,268|ᎪᏛᏍᎦ|4|Usv jigesv utana agotanvi.|ᎤᏒ ᏥᎨᏒ ᎤᏔᎾ ᎠᎪᏔᏅᎢ.|Last night l built a big fire.|
|72,769|ᏓᎩᏏ|4|Uyanu gvhdi usduisv daksi.|ᎤᏯᏅ ᎬᏗ ᎤᏍᏚᎢᏒ ᏓᎩᏏ.|He opened the lock with a wire.|
